Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static dynamic npm_cg tajs,256,154,99,95,102,157,98,0.75390625000000000000,0.95959595959595955783,0.61688311688311692205,0.75098814229249011287
static dynamic npm_cg tajs acg,256,154,69,68,102,187,101,0.66015625000000000000,0.98550724637681164086,0.44155844155844153898,0.60986547085201792129
static dynamic npm_cg acg,256,154,69,68,102,187,101,0.66015625000000000000,0.98550724637681164086,0.44155844155844153898,0.60986547085201792129
static dynamic tajs,256,154,99,95,102,157,98,0.75390625000000000000,0.95959595959595955783,0.61688311688311692205,0.75098814229249011287
static dynamic tajs acg,256,154,69,68,102,187,101,0.66015625000000000000,0.98550724637681164086,0.44155844155844153898,0.60986547085201792129
static dynamic acg,256,154,69,68,102,187,101,0.66015625000000000000,0.98550724637681164086,0.44155844155844153898,0.60986547085201792129
static closure_compiler,256,154,137,92,102,120,57,0.58203125000000000000,0.67153284671532842420,0.59354838709677415487,0.63013698630136993906
static closure_compiler npm_cg,256,154,137,92,102,120,57,0.58203125000000000000,0.67153284671532842420,0.59354838709677415487,0.63013698630136993906
static closure_compiler npm_cg tajs,256,154,137,92,102,120,57,0.58203125000000000000,0.67153284671532842420,0.59354838709677415487,0.63013698630136993906
static closure_compiler npm_cg tajs acg,256,154,90,66,102,167,78,0.56250000000000000000,0.73333333333333328152,0.42580645161290320289,0.53877551020408154248
static closure_compiler npm_cg acg,256,154,90,66,102,167,78,0.56250000000000000000,0.73333333333333328152,0.42580645161290320289,0.53877551020408154248
static closure_compiler tajs,256,154,137,92,102,120,57,0.58203125000000000000,0.67153284671532842420,0.59354838709677415487,0.63013698630136993906
static closure_compiler tajs acg,256,154,90,66,102,167,78,0.56250000000000000000,0.73333333333333328152,0.42580645161290320289,0.53877551020408154248
